,date,account_value
222,2019-11-18,1133481.7597994993
223,2019-11-19,1132856.486781616
224,2019-11-20,1128791.2738070677
225,2019-11-21,1127123.6071047971
226,2019-11-22,1129625.270350952
227,2019-11-25,1138172.4905810545
228,2019-11-26,1140778.4339938352
229,2019-11-27,1145573.2001528929
230,2019-11-29,1141299.508441467
231,2019-12-02,1131501.578982849
232,2019-12-03,1123996.50764801
233,2019-12-04,1131188.6568865965
234,2019-12-05,1133169.164088745
235,2019-12-06,1143592.6929507444
236,2019-12-09,1140152.9161868284
237,2019-12-10,1138902.1253619383
238,2019-12-11,1142237.6219592283
239,2019-12-12,1152139.9947772215
240,2019-12-13,1152465.3195223997
241,2019-12-16,1160756.3271365354
242,2019-12-17,1161175.9772906492
243,2019-12-18,1160756.3271365354
244,2019-12-19,1166003.7083850096
245,2019-12-20,1171775.8359179685
246,2019-12-23,1172825.3284869383
247,2019-12-24,1172720.3139529417
248,2019-12-26,1178807.403491516
249,2019-12-27,1178807.403491516
250,2019-12-30,1172195.6492648313
251,2019-12-31,1175658.9257846067
252,2020-01-02,1185734.0381274412
253,2020-01-03,1177443.0305133054
254,2020-01-06,1181640.9191928098
255,2020-01-07,1178492.4414859007
256,2020-01-08,1184264.5690188596
257,2020-01-09,1192450.6436953733
258,2020-01-10,1189092.3817095945
259,2020-01-13,1197383.2261309812
260,2020-01-14,1195704.0543399046
261,2020-01-15,1197907.972415466
262,2020-01-16,1207982.9215655515
263,2020-01-17,1212705.7197222898
264,2020-01-21,1209452.227481384
265,2020-01-22,1209872.0408282469
266,2020-01-23,1211341.3467440794
267,2020-01-24,1200426.6893038938
268,2020-01-27,1181536.0678515623
269,2020-01-28,1193395.1217303465
270,2020-01-29,1192450.6436953733
271,2020-01-30,1196333.7335620115
272,2020-01-31,1175239.112437744
273,2020-02-03,1183739.9043307493
274,2020-02-04,1201476.1818728636
275,2020-02-05,1215014.4075427244
276,2020-02-06,1219317.3107562254
277,2020-02-07,1212915.6671939085
278,2020-02-10,1222046.1383090208
279,2020-02-11,1224145.1234469602
280,2020-02-12,1232121.0058627317
281,2020-02-13,1230441.834071655
282,2020-02-14,1232960.7957492063
283,2020-02-18,1229392.5046954344
284,2020-02-19,1235374.579700012
285,2020-02-20,1230756.7144808958
286,2020-02-21,1217848.1680331419
287,2020-02-24,1177233.1646380613
288,2020-02-25,1141550.7436785887
289,2020-02-26,1137247.8404650877
290,2020-02-27,1087187.4039492796
291,2020-02-28,1078476.8277774046
292,2020-03-02,1128117.3693499754
293,2020-03-03,1096422.971194763
294,2020-03-04,1142810.1021228025
295,2020-03-05,1104189.0693316648
296,2020-03-06,1085403.3808169554
297,2020-03-09,1003123.9630541989
298,2020-03-10,1052659.4900927732
299,2020-03-11,1001339.8583255002
300,2020-03-12,906256.5822634884
301,2020-03-13,990634.9851641842
302,2020-03-16,872358.2660327145
303,2020-03-17,924097.8743395993
304,2020-03-18,876556.1547122189
305,2020-03-19,880649.2736468503
306,2020-03-20,842552.9871401974
307,2020-03-23,817890.1565585324
308,2020-03-24,894817.2601351925
309,2020-03-25,905102.0751605221
310,2020-03-26,961669.2513690182
311,2020-03-27,929240.2410540768
312,2020-03-30,960514.8258624264
313,2020-03-31,945297.3468051144
314,2020-04-01,903527.917903442
315,2020-04-02,924307.7402148434
316,2020-04-03,910454.5525393673
317,2020-04-06,974472.9464755246
318,2020-04-07,972898.70762207
319,2020-04-08,1006489.6503100583
320,2020-04-09,1021268.8752398678
321,2020-04-13,1010923.5157046505
322,2020-04-14,1041959.7575030514
323,2020-04-15,1019052.0649371335
324,2020-04-16,1024963.7222705075
325,2020-04-17,1052516.2068591306
326,2020-04-20,1033725.6225619504
327,2020-04-21,1002056.0297045895
328,2020-04-22,1024963.7222705075
329,2020-04-23,1024541.4610324093
330,2020-04-24,1038792.7574191281
331,2020-04-27,1054099.7476992796
332,2020-04-28,1048610.3516040037
333,2020-04-29,1076479.6749148557
334,2020-04-30,1066662.0807299803
335,2020-05-01,1036787.11853363
336,2020-05-04,1041220.7391390988
337,2020-05-05,1050616.0720858763
338,2020-05-06,1043437.5494418332
339,2020-05-07,1055788.8742480467
340,2020-05-08,1073840.5217776487
341,2020-05-11,1073946.1074862669
342,2020-05-12,1052094.1088137815
343,2020-05-13,1033831.2082705685
344,2020-05-14,1045971.280063171
345,2020-05-15,1050193.8924441526
346,2020-05-18,1083341.4404330442
347,2020-05-19,1072151.3952288816
348,2020-05-20,1090203.1243548582
349,2020-05-21,1081757.8995928953
350,2020-05-22,1084502.720035095
351,2020-05-26,1097803.9082369993
352,2020-05-27,1114166.5924105833
353,2020-05-28,1111949.7005114744
354,2020-05-29,1117439.0966067503
355,2020-06-01,1121661.7089877317
356,2020-06-02,1130951.5378222654
357,2020-06-03,1146469.6179232786
358,2020-06-04,1142880.4381976316
359,2020-06-05,1172860.9861025999
360,2020-06-08,1187006.8599734495
361,2020-06-09,1177822.5352511595
362,2020-06-10,1171594.28398468
363,2020-06-11,1102659.8716769407
364,2020-06-12,1117333.510898132
365,2020-06-15,1126728.8438449095
366,2020-06-16,1148053.1587634275
367,2020-06-17,1143936.0504946897
368,2020-06-18,1144674.9872622679
369,2020-06-19,1138341.0686907957
370,2020-06-22,1145836.2668643186
371,2020-06-23,1150692.1487078855
372,2020-06-24,1121028.3579287718
373,2020-06-25,1133379.4379458616
374,2020-06-26,1105932.4574694822
375,2020-06-29,1122295.0600466917
376,2020-06-30,1139607.7708087156
377,2020-07-01,1145413.924029846
378,2020-07-02,1150903.3201251219
379,2020-07-06,1169166.2206683347
380,2020-07-07,1156498.301929016
381,2020-07-08,1165576.9593463133
382,2020-07-09,1159348.6264834593
383,2020-07-10,1171522.7239642332
384,2020-07-13,1160493.9131961057
385,2020-07-14,1176294.8063311765
386,2020-07-15,1187005.5544314573
387,2020-07-16,1182975.8358798216
388,2020-07-17,1186369.3474993894
389,2020-07-20,1196337.650187988
390,2020-07-21,1198352.509463806
391,2020-07-22,1205351.6016802976
392,2020-07-23,1190505.1413378904
393,2020-07-24,1183187.823260803
394,2020-07-27,1191989.7873721311
395,2020-07-28,1184248.3313403318
396,2020-07-29,1198988.7163958738
397,2020-07-30,1194640.8535800169
398,2020-07-31,1203972.9493365476
399,2020-08-03,1212668.756564636
400,2020-08-04,1217016.7009768675
401,2020-08-05,1224864.1506991575
402,2020-08-06,1232923.6693988035
403,2020-08-07,1233878.0205950926
404,2020-08-10,1237271.5322146604
405,2020-08-11,1227409.2232165525
406,2020-08-12,1244800.8376727293
407,2020-08-13,1242573.9094195554
408,2020-08-14,1242467.9157290647
409,2020-08-17,1245861.345752258
410,2020-08-18,1248936.5499148557
411,2020-08-19,1243634.2543063352
412,2020-08-20,1247558.0607638548
413,2020-08-21,1252011.998866577
414,2020-08-24,1264737.6062426756
415,2020-08-25,1269297.619632263
416,2020-08-26,1282235.214389343
417,2020-08-27,1284462.2242388914
418,2020-08-28,1293158.1130633543
419,2020-08-31,1290506.8836627195
420,2020-09-01,1300263.1173739622
421,2020-09-02,1320412.036517639
422,2020-09-03,1274175.695689697
423,2020-09-04,1263889.2487368772
424,2020-09-08,1228893.8692507932
425,2020-09-09,1253708.7954745481
426,2020-09-10,1231651.0923419187
427,2020-09-11,1232393.3745608518
428,2020-09-14,1248512.4935565183
429,2020-09-15,1254981.2093386839
430,2020-09-16,1249254.7757754514
431,2020-09-17,1238756.1782489012
432,2020-09-18,1224970.2259860227
