,date,account_value
140,2019-07-24,1240955.2010819092
141,2019-07-25,1236281.6551834717
142,2019-07-26,1246422.0780350342
143,2019-07-29,1243688.6395584717
144,2019-07-30,1237692.5550858155
145,2019-07-31,1201715.9110428467
146,2019-08-01,1217499.5218826905
147,2019-08-02,1207270.8749100342
148,2019-08-05,1165915.5780350342
149,2019-08-06,1187783.7718826905
150,2019-08-07,1192985.9764725342
151,2019-08-08,1224818.419343628
152,2019-08-09,1214413.4613358155
153,2019-08-12,1197483.2113358155
154,2019-08-13,1222261.429109253
155,2019-08-14,1185457.015046753
156,2019-08-15,1182802.7450272217
157,2019-08-16,1204478.4374100342
158,2019-08-19,1224650.3407303467
159,2019-08-20,1214475.753328003
160,2019-08-21,1228011.9129959717
161,2019-08-22,1219076.3050858155
162,2019-08-23,1180237.110749878
163,2019-08-26,1198462.4579178467
164,2019-08-27,1201027.9549881592
165,2019-08-28,1199435.3929764405
166,2019-08-29,1222084.2948319092
167,2019-08-30,1219784.2933670655
168,2019-09-03,1203682.0878006592
169,2019-09-04,1217749.3758865967
170,2019-09-05,1239159.5726639405
171,2019-09-06,1230754.8187576905
172,2019-09-09,1216776.3036209717
173,2019-09-10,1204036.2191483155
174,2019-09-11,1204389.938874878
175,2019-09-12,1216776.3036209717
176,2019-09-13,1215006.6073319092
177,2019-09-16,1206247.8592850342
178,2019-09-17,1215625.9598709717
179,2019-09-18,1225623.2757889405
180,2019-09-19,1248183.679109253
181,2019-09-20,1233762.671296753
182,2019-09-23,1231108.538484253
183,2019-09-24,1215537.5985428467
184,2019-09-25,1233054.9574295655
185,2019-09-26,1234647.2450272217
186,2019-09-27,1218633.8124100342
187,2019-09-30,1230135.1918045655
188,2019-10-01,1212795.1044022217
189,2019-10-02,1191384.6332108155
190,2019-10-03,1205805.6410233155
191,2019-10-04,1222084.2948319092
192,2019-10-07,1213237.1854569092
193,2019-10-08,1200408.8768631592
194,2019-10-09,1223146.140046753
195,2019-10-10,1230754.8187576905
196,2019-10-11,1235885.9501053467
197,2019-10-14,1234735.8807694092
198,2019-10-15,1252607.3710037842
199,2019-10-16,1242344.5594803467
200,2019-10-17,1235974.5858475342
201,2019-10-18,1215802.9569412842
202,2019-10-21,1224826.9261795655
203,2019-10-22,1206601.8534256592
204,2019-10-23,1214298.8934647217
205,2019-10-24,1238186.3631912842
206,2019-10-25,1245175.4149490967
207,2019-10-28,1275786.989656128
208,2019-10-29,1263754.7562576905
209,2019-10-30,1279502.8304764405
210,2019-10-31,1268532.030671753
211,2019-11-01,1271628.7933670655
212,2019-11-04,1278971.9764725342
213,2019-11-05,1278175.9012772217
214,2019-11-06,1274636.645906128
215,2019-11-07,1276406.067781128
216,2019-11-08,1291446.5653397217
217,2019-11-11,1292773.4945389405
218,2019-11-12,1301266.884187378
219,2019-11-13,1303390.1629959717
220,2019-11-14,1310025.4950272217
221,2019-11-15,1326923.6385819092
222,2019-11-18,1330197.261140503
223,2019-11-19,1330639.3421951905
224,2019-11-20,1328331.1083084717
225,2019-11-21,1327088.2870194092
226,2019-11-22,1328065.2010819092
227,2019-11-25,1342623.827546753
228,2019-11-26,1349725.5262772217
229,2019-11-27,1352300.0790115967
230,2019-11-29,1343955.4217850342
231,2019-12-02,1327709.972078003
232,2019-12-03,1325579.421296753
233,2019-12-04,1330373.1605545655
234,2019-12-05,1331083.3441483155
235,2019-12-06,1347239.8836990967
236,2019-12-09,1343777.8758865967
237,2019-12-10,1341736.0980545655
238,2019-12-11,1346796.018953003
239,2019-12-12,1360467.1903397217
240,2019-12-13,1371918.7635819092
241,2019-12-16,1380796.1957108155
242,2019-12-17,1373339.1307694092
243,2019-12-18,1370498.5336014405
244,2019-12-19,1382394.108796753
245,2019-12-20,1397485.5101639405
246,2019-12-23,1397485.5101639405
247,2019-12-24,1397219.1913162842
248,2019-12-26,1408670.901765503
