,date,account_value
348,2020-05-20,1651181.776134391
349,2020-05-21,1638871.7845725014
350,2020-05-22,1649423.2738989785
351,2020-05-26,1638251.1927145913
352,2020-05-27,1645388.7922705605
353,2020-05-28,1646112.9747427895
354,2020-05-29,1644509.6204718545
355,2020-06-01,1664732.951412101
356,2020-06-02,1672439.4268378213
357,2020-06-03,1681646.1418341591
358,2020-06-04,1667163.9201315835
359,2020-06-05,1714645.0668677285
360,2020-06-08,1724782.3523749306
361,2020-06-09,1779245.9507025674
362,2020-06-10,1825020.311191459
363,2020-06-11,1737402.7985037758
364,2020-06-12,1752402.1800879433
365,2020-06-15,1774073.7173346474
366,2020-06-16,1821089.4201773598
367,2020-06-17,1818555.019481559
368,2020-06-18,1819279.201953788
369,2020-06-19,1808883.019229789
370,2020-06-22,1856208.859363456
371,2020-06-23,1895828.0654334023
372,2020-06-24,1862363.8551444008
373,2020-06-25,1887087.111606498
374,2020-06-26,1829106.3501700356
375,2020-06-29,1871260.1155737832
376,2020-06-30,1886880.0890158608
377,2020-07-01,1883311.3685568764
378,2020-07-02,1883311.3685568764
379,2020-07-06,1933688.9279059365
380,2020-07-07,1927688.9214514687
381,2020-07-08,1972583.9515036538
382,2020-07-09,1981066.6426657632
383,2020-07-10,1984531.7725104287
384,2020-07-13,1975376.9321402505
385,2020-07-14,2008065.5612448647
386,2020-07-15,2021875.3164633706
387,2020-07-16,1996996.9120367959
388,2020-07-17,1992962.430408378
389,2020-07-20,2034961.047847648
390,2020-07-21,2006875.934879203
391,2020-07-22,2012513.4535025551
392,2020-07-23,1920913.3338126137
393,2020-07-24,1916154.8283499673
394,2020-07-27,1961567.018283744
395,2020-07-28,1929344.308986564
396,2020-07-29,1966325.5237463906
397,2020-07-30,1990117.8924216225
398,2020-07-31,2198455.2748068767
399,2020-08-03,2253849.7609213786
400,2020-08-04,2268901.017131706
401,2020-08-05,2277124.8110770183
402,2020-08-06,2356570.245807548
403,2020-08-07,2302993.11662664
404,2020-08-10,2336465.8933676677
405,2020-08-11,2266981.021411796
406,2020-08-12,2342321.0633276897
407,2020-08-13,2383773.331493278
408,2020-08-14,2381649.0100287395
409,2020-08-17,2375431.034961601
410,2020-08-18,2395224.6155585246
411,2020-08-19,2398229.8538397746
412,2020-08-20,2451444.495189567
413,2020-08-21,2577770.7904623942
414,2020-08-24,2608600.9753912883
415,2020-08-25,2587201.1850394206
416,2020-08-26,2622383.9207877116
417,2020-08-27,2591035.624149223
418,2020-08-28,2586838.5385703044
419,2020-08-31,2674562.180080314
420,2020-09-01,2781094.8947562175
421,2020-09-02,2723475.986598869
422,2020-09-03,2505436.145465751
423,2020-09-04,2507094.388484855
424,2020-09-08,2338383.0336035686
425,2020-09-09,2431650.9145926433
426,2020-09-10,2352269.5696143107
427,2020-09-11,2321387.510059257
428,2020-09-14,2391027.529979606
429,2020-09-15,2394758.3784750896
430,2020-09-16,2324081.81785955
431,2020-09-17,2286981.941875358
432,2020-09-18,2214440.1156500774
433,2020-09-21,2281593.1676367717
434,2020-09-22,2317449.3216971355
435,2020-09-23,2220243.7282599406
436,2020-09-24,2243042.388500114
437,2020-09-25,2327190.646755119
438,2020-09-28,2382736.949436088
439,2020-09-29,2364705.202472587
440,2020-09-30,2400354.3339423137
441,2020-10-01,2420666.0262488322
442,2020-10-02,2342528.2445563274
443,2020-10-05,2414655.3910483317
444,2020-10-06,2345429.8922232585
445,2020-10-07,2385224.234645744
446,2020-10-08,2382944.2893027263
447,2020-10-09,2424396.716106315
448,2020-10-12,2578392.6514243083
449,2020-10-13,2509995.877513786
450,2020-10-14,2511861.460399528
451,2020-10-15,2501912.7954749065
452,2020-10-16,2466885.3663290935
453,2020-10-19,2403877.842571159
454,2020-10-20,2435589.102954765
455,2020-10-21,2422324.2692679362
456,2020-10-22,2399110.770656486
457,2020-10-23,2384395.192455192
458,2020-10-26,2384602.5323218303
459,2020-10-27,2416728.1551627116
460,2020-10-28,2304806.5076102214
461,2020-10-29,2390198.4877890544
462,2020-10-30,2256307.063548942
463,2020-11-02,2254441.797939201
464,2020-11-03,2289054.5473517375
465,2020-11-04,2382529.7682074504
466,2020-11-05,2467092.7061957316
467,2020-11-06,2464290.048641105
468,2020-11-09,2415084.030925651
469,2020-11-10,2407817.458675285
470,2020-11-11,2480899.447292228
471,2020-11-12,2475086.157764335
472,2020-11-13,2476124.2848395305
473,2020-11-16,2497716.8203619914
474,2020-11-17,2478823.351779838
475,2020-11-18,2450587.056796928
476,2020-11-19,2463251.92156591
477,2020-11-20,2436261.2521628337
478,2020-11-23,2363801.917697807
479,2020-11-24,2391207.742748161
480,2020-11-25,2409063.084255119
481,2020-11-27,2420689.663310905
482,2020-11-30,2471764.2780341106
483,2020-12-01,2547960.8065146403
484,2020-12-02,2555435.0359076457
485,2020-12-03,2552528.4704626994
486,2020-12-04,2538202.665828605
487,2020-12-07,2569345.5262564616
488,2020-12-08,2582425.5466727214
489,2020-12-09,2528444.3665045695
490,2020-12-10,2558756.9156378703
491,2020-12-11,2541524.54555883
492,2020-12-14,2528444.3665045695
493,2020-12-15,2655092.379642387
494,2020-12-16,2653639.096919914
495,2020-12-17,2672117.251216789
496,2020-12-18,2629762.967380424
497,2020-12-21,2662359.1105307536
498,2020-12-22,2738140.4833640056
499,2020-12-23,2719039.5162772136
500,2020-12-24,2740008.9217337565
501,2020-12-28,2838005.6428793864
502,2020-12-29,2800218.70571508
503,2020-12-30,2776342.4175375896
504,2020-12-31,2754957.6977957683
